DataType,LocationID,Category,SubCategory,Score,Notes
"TechnicalAssessment","Gray Center","functionality","technology","0",""
"TechnicalAssessment","Gray Center","functionality","spaceSize","0",""
"TechnicalAssessment","Gray Center","functionality","telecomm","0",""
"TechnicalAssessment","Gray Center","functionality","fireAlarm","0",""
"TechnicalAssessment","Gray Center","architecture","entrances","0",""
"TechnicalAssessment","Gray Center","architecture","exterior","5",""
"TechnicalAssessment","Gray Center","architecture","interiorFinishes","0",""
"TechnicalAssessment","Gray Center","architecture","codesAndAccessibility","0",""
"TechnicalAssessment","Gray Center","architecture","lifeSafety","0",""
"TechnicalAssessment","Gray Center","engineering","superstructure","0",""
"TechnicalAssessment","Gray Center","engineering","mechanical","0",""
"TechnicalAssessment","Gray Center","engineering","fireProtection","0",""
"TechnicalAssessment","Gray Center","engineering","conveyingSystems","0",""
"TechnicalAssessment","Gray Center","engineering","lighting","0",""
"TechnicalAssessment","Gray Center","engineering","plumbing","0",""
"TechnicalAssessment","Gray Center","engineering","power","0",""

DataType,LocationID,ID,Type,Persona,Latitude,Longitude,Comment,PathCoordinatesJSON
"Marker","","rKfrPfxdci55J1d07dEC","I would like to use this space more, but it needs improvement","student","40.59538207985804","-98.36651876159135","Basketball Court",
"Marker","Gray Center","rKyL7qQvMeWUKfz02xM5","I rarely or never use this space","student","40.59567332980146","-98.37315648021864","",
"Marker","Taylor Hall Residence","rL0eLhiOh2qlAQWEv48e","This is a go-to hangout spot for me and my friends","student","40.59282047412444","-98.37472545267596","",
"Marker","Bronco Village Apartments 3","rLwisGaqRV5vJA54Hs8Z","The lighting or temperature in thei space makes it uncomfortable","student","40.595225657304354","-98.36615937236365","again, cold in my apartment!",
"Marker","Bronc Hall Residence","rLwjy8Bxl2TVLqhmdQuK","This is a go-to hangout spot for me and my friends","student","40.59315336262492","-98.37223481148273","",
"Marker","","rM68LzcuJOrjMWVzqgIk","The furniture in this space is uncomfortable or not functional","student","40.59286683559856","-98.37363322925425","",
"Marker","Taylor Hall Residence","rMCYIp6NPebnaje7CiEW","I rarely or never use this space","student","40.5928066468085","-98.37462653050548","",
"Marker","Perkins Library","rMHOKr8DhmtSNaKYfov9","This is one of my go-to study spots","student","40.590315714739546","-98.3743004032723","",
"Marker","Taylor Hall Residence","rMMSRiWiUDi8ZkfKnP7S","I do not feel safe in this space","student","40.592623648408505","-98.37465147321397","",
"Marker","Gray Center","rMUwWPCncsust6xh7gow","I would like to use this space more, but it needs improvement","student","40.59566446691406","-98.37311203160588","",
"Marker","Morrison-Reeves Science Center","rN6ZQlRzBx0xS8VDdtW1","I rarely or never use this space","student","40.59130552971885","-98.37223918312311","",
"Marker","Morrison-Reeves Science Center","rNtUHfRIQcZT6J7LWdV9","This is one of my go-to study spots","student","40.59115632911974","-98.37199899089725","",
"Marker","Bronco Village Apartments 4","rOiuoqdCfzCKqaaSI0i9","I rarely or never use this space","student","40.5952278048303","-98.36587943010773","",
"Marker","Kiewit Building","rOpYl9uPesLA1tbSxHMx","I rarely or never use this space","student","40.59057169270565","-98.37331835515424","",
"Marker","Batchelder General Services","rOvh99zs6rH6Wv2REpiU","I rarely or never use this space","student","40.592715681811995","-98.37089602429651","",
"Marker","906 E 9th Shop","rQDuUr1GuNcx6xpPuZSc","I rarely or never use this space","student","40.59296254570714","-98.37001611743213","",
"Marker","Morrison-Reeves Science Center","rQjUBgPECFm3088AzaxK","This space supports my teaching and/or professional work effectively","staff","40.591263653062214","-98.37219199195017","",
"Marker","Kiewit Building","rQpWlFk5d8kTWks2Ezk4","I would like to use this space more, but it needs improvement","student","40.590472832613045","-98.37312382026256","",
"Marker","Kiewit Building","rRkzW920O1HMeIlABTv3","I rarely or never use this space","student","40.59027889076722","-98.3731754796298","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","rTHRJ6oS4SC3282YJmPb","I would like to use this space more, but it needs improvement","student","40.59570171532141","-98.37055368042019","Network/internet services get fairly spotty out here, especially during home athletic matches and our media broadcasts will cut out because of poor internet. Internet also gets spotty during classes across the day.",
"Marker","Scott Studio Theatre","rTwwQVDhGzAkrYGM0xLV","I rarely or never use this space","student","40.59231631925411","-98.37342609814858","",
"Marker","Gray Center","rUb06XnwbW5MJm7JfDy7","This space feels outdated or run-down","student","40.59561251277216","-98.37321876837069","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","rVNWASKX04ERBg7hte4u","I rarely or never use this space","student","40.59575185977451","-98.37025346629302","",
"Marker","Taylor Hall Residence","rVVgMN3ykZzwqLnfxk2i","This space feels outdated or run-down","student","40.59269545389179","-98.37470712898724","I lived in this building for 2 years, worst mistake of my life.I personally believe NO ONE should be living there due to the risk of getting mold poisoning or worse.",
"Marker","","rWYx8BVzXiOWh0W9Xtp6","This is a go-to hangout spot for me and my friends","student","40.59219889955017","-98.37243742075702","",
"Marker","Daugherty Student Engagement Center","rWocCbwXQyp7ayMItofQ","The layout or furniture is not functional for my needs","staff","40.59111063745502","-98.37375529219075","The large gathering space in the basement is difficult, since there are offices and student study spaces around the perimeter.",
"Marker","Morrison-Reeves Science Center","rYQfPWXs2iZiAmRsUI6C","I rarely or never use this space","student","40.59101900190046","-98.37200410407712","",
"Marker","Scott Studio Theatre","rYaFxQDoK9MUX84VdW5M","I rarely or never use this space","student","40.59233537115199","-98.37337262467085","",
"Marker","Bronco Village Apartments 6","rYuaXI7F5TE7KP4GuCzY","This is one of my go-to study spots","student","40.594016325822366","-98.36593316227881","",
"Marker","Morrison-Reeves Science Center","rZXpIu9cxdhRU3taxuyn","This is one of my go-to study spots","student","40.591257838865175","-98.37217791906734","",
"Marker","Perkins Library","rZdwrwYvkYmZ3dnW59Sz","The technology in this space is enadequate or unreliable","staff","40.5903222098367","-98.37434952189778","",
"Marker","Morrison-Reeves Science Center","rap6L4t6kHajPqaTRl6x","This is one of my go-to study spots","student","40.5912322368703","-98.37211871543852","",
"Marker","Perkins Library","rbw9N9tDVpOLdQvb0cjB","The technology in this space is inadequate or unreliable","staff","40.590261114450755","-98.37431505984333","",
"Marker","Jackson Dinsdale Art Center","rfBSj4F8sj0VhQnhVF9e","This is a go-to hangout spot for me and my friends","student","40.59677517100346","-98.37306767287646","",
"Marker","","rfMWAKblDxEZ6xb8DCaL","This is a go-to hangout spot for me and my friends","student","44.7590383711148","-108.76523762886943","",
"Marker","Morrison-Reeves Science Center","rh31yTb8DGla2MezYPz3","This is a go-to hangout spot for me and my friends","student","40.59090500464251","-98.3719757629774","",
"Marker","Calvin H. French Memorial Chapel ","rkyMZnoWW4qFuVxtLz13","I would like to use this space more, but it needs improvement","student","40.59174167901776","-98.37329725578071","",
"Marker","Gray Center","rkz0KZTGYK2lZqEVCJk9","This space feels outdated or run-down","student","40.59565983561893","-98.3729838753265","",
"Marker","McCormick Hall","rnMVP7BkTQJRroUNwLKc","This space feels outdated or run-down","student","40.592241195929574","-98.37370868169492","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","roUvSI2WYF85UoaBxygl","I do not feel safe in this space","student","40.595697254314786","-98.37040855002813","",
"Marker","","rpcu1AEXbcMo3oKkVDsh","I rarely or never use this space","student","40.59335852536083","-98.37020268596774","",
"Marker","","rruv7S1WtxZmShV0uWf7","The layout or furniture is not functional for my needs","staff","40.59247344929503","-98.37329816386158","Room 104 is used as a workshop space, rehearsal space, studio space, and classroom. It needs stackable chairs to maintain this flexibility (plastic is best because they get paint and things on them often and folding chairs take up too much floor space). The ones currently in there are cracking from age and use.",
"Marker","Taylor Hall Residence","rtelLL0SZd5chYQ5VUut","This space feels outdated or run-down","student","40.59285029451624","-98.37464234904847","",
"Marker","Daugherty Student Engagement Center","rxG3nJxfluQAyC7fnQ6N","Just leave a comment about this space","student","40.59109644660592","-98.37365715446988","common space downstairs iS nice",
"Marker","","rxPojAaZbunUAXGWSMrv","The lighting or temperature in thei space makes it uncomfortable","student","40.592679632797314","-98.37445494314372","",
"Marker","","s1NdNEpe0fdectucF3Km","I rarely or never use this space","staff","40.59124345622422","-98.37102183318947","What's going on over here? It was an empty field of grass and weeds and now it's an empty field of dirt.",
"Marker","Hurley-McDonald Hall","s1QFnUEZDDxsQDr6UGvI","I rarely or never use this space","student","40.590730787616366","-98.37461344073407","",
"Marker","Taylor Hall Residence","s1cHxMP770WWr9UGR05y","I do not feel safe in this space","student","40.59270515376218","-98.37462605061808","Has mold issues and very dirty and to loud",
"Marker","Taylor Hall Residence","s2BuKPakkxokqCQI8lLv","This space feels outdated or run-down","student","40.59282003528847","-98.3747011703054","",
"Marker","","s3rckvYhEcPA4FAckr9G","This space supports my teaching and/or professional work effectively","staff","40.594270655834436","-98.36576679012089","",
"Marker","Hazelrigg Student Union","s4hm5GtY7gtbnPr1ktOF","This is one of my go-to study spots","student","40.59401528420463","-98.37275885625873","",
"Marker","706 E. 7th St. Residence","s5z5zAhIKiQ1aRwpnhVi","I rarely or never use this space","student","40.58955335551448","-98.37328392432849","",
"Marker","Morrison-Reeves Science Center","s8z7W38VKvCqT3NeolMg","The lighting or temperature in thei space makes it uncomfortable","student","40.59157986679594","-98.37223432016289","SOOOO COLD....",
"Marker","","s9fpX75kto2e06huVQIJ","I rarely or never use this space","student","40.59179000105786","-98.37348793585191","",
"Marker","Morrison-Reeves Science Center","sAGFJc1XQiboa8TD3CUS","The layout or furniture is not functional for my needs","staff","40.59111004202421","-98.37208515643383","",
"Marker","Hayes M. Fuhr Hall of Music","sCar9czg5mdJgMeUdFaD","This space feels outdated or run-down","student","40.59489091738513","-98.37196554829868","",
"Marker","Track Crow's Nest","sCqKYZr0xtzhbEu9igNy","I rarely or never use this space","student","40.59628669672156","-98.36460636133555","It’s so skinny what is even in there",
"Marker","","sD9YZ7vI6iLqdHgBVlIL","This is one of my go-to study spots","student","40.59532583748384","-98.36581143736635","",
"Marker","Morrison-Reeves Science Center","sDJQC9FE44sHuzYKTWBw","Just leave a comment about this space","student","40.59107382524758","-98.37210279450525","This place is amazing, i have a science class there right now and the overall building is just amazing.",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","sDfWAqvo4bErSLdR3IM3","This is one of my go-to study spots","student","40.595675886973794","-98.37067480577868","",
"Marker","Kiewit Building","sHBSk0Do0PAygJw5xQAP","I do not feel safe in this space","staff","40.590534512981094","-98.37350855397914","Too many nooks to hide in as well as ada compliance issues",
"Marker","Perkins Library","sHrvWFK4AB8LxIxVufwi","I would like to use this space more, but it needs improvement","student","40.590302952805274","-98.3742372298289","It’s just a me thing, I don’t want to walk the whole distance of campus to just sit in the library for 15 minutes. I do like the quiet upstairs though.",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","sIQ4gUe3p5ZlcS4Hw6dD","This is a go-to hangout spot for me and my friends","student","40.59559200098684","-98.37050588225603","",
"Marker","Hurley-McDonald Hall","sJ6XJppahHvBh0Gbcgnd","The technology in this space is enadequate or unreliable","staff","40.59070736258985","-98.37460247914277","Would like a facelift to this building as it seems like a flashback to the 1990s.",
"Marker","Hurley-McDonald Hall","sJw7KGWTG9m5b8CPLMOL","The lighting or temperature in this space makes it uncomfortable","student","40.590694209088014","-98.37467214627459","The building just feels gloomy.",
"Marker","Scott Studio Theatre","sKQNv56EqfggZrkMidYj","I rarely or never use this space","student","40.5924314814975","-98.37335534302869","",
"Marker","Hazelrigg Student Union","sL8NKW2ZR894OBj9INCt","This is one of my go-to study spots","student","40.59402987321289","-98.37316087074765","",
"Marker","Hurley-McDonald Hall","sLHtHLaLzBJf7lgBbRF3","This space supports my teaching and/or professional work effectively","staff","40.590838513193745","-98.37465225498875","",
"Marker","Hayes M. Fuhr Hall of Music","sLYNf3vLZwkwp9PZxJRT","I rarely or never use this space","student","40.59461568998782","-98.37183404440546","",
"Marker","Gray Center","sMKnq0dK92BW1piwfZ9F","I rarely or never use this space","student","40.59568072640653","-98.3731157465331","",
"Marker","The 1882 Residence Hall","sMZP87Tjvy5VJbBjh51G","I rarely or never use this space","student","40.59389630896584","-98.37107308042424","",
"Marker","The 1882 Residence Hall","sMfIrxyTm2vx6uMON96z","This space feels outdated or run-down","student","40.59394801223709","-98.3716378571553","",
"Marker","Jackson Dinsdale Art Center","sNNbHKzDYX3KGlxNh1ZM","This is one of my go-to study spots","student","40.596674630787504","-98.37317405441175","",
"Marker","906 E 9th St","sNeqnn9KSc4RJwZqvftr","I rarely or never use this space","student","40.593238450815136","-98.37016564054579","",
"Marker","Hazelrigg Student Union","sORzcrFINDfVhwXVxIVn","This is one of my go-to study spots","student","40.594094509539275","-98.3727919753948","I use studio200 to study and the student union to hangout with friends and have meetings. I also use the student union for the caf.",
"Marker","Morrison-Reeves Science Center","sPMxMX6HP5Qjmi7VLxPQ","This is one of my go-to study spots","student","40.591241352118715","-98.37202934155668","",
"Marker","Hayes M. Fuhr Hall of Music","sPf2mMaC8iUP6L42bunR","I rarely or never use this space","student","40.59469692900532","-98.3718481581674","",
"Marker","","sPtgC352yBVbYpcYbyTj","Just leave a comment about this space","student","40.593857827256926","-98.3714477370403","not open yet",
"Marker","","sQNHB5jFbU9M5PS9BQKk","I do not feel safe in this space","student","40.59296713571672","-98.37035731781705","",
"Marker","The Stone Health Center","sQNqyuNuqv7xiwFVzYfW","I rarely or never use this space","staff","40.593244983007224","-98.37530091987072","Could this space be used for admin offices?",
"Marker","Batchelder General Services","sRL76nJziGbty2ebf93f","Just leave a comment about this space","student","40.59267636113128","-98.37088622077003","Love the staff",
"Marker","919 E 9th St","sVJMAapWxVwTXQ1zqGn7","I rarely or never use this space","staff","40.5937039846809","-98.36965470479511","",
"Marker","Lloyd Wilson Field/Stadium","sVOCJjB6UsKX6SzM4L04","This is a go-to hangout spot for me and my friends","student","40.596118516240495","-98.36932843039894","",
